TIME_PERIOD,value
2007-12-31,4.376063756487179
2008-01-02,4.338745516540643
2008-01-03,4.2648786007372
2008-01-04,4.211568279167065
2008-01-07,4.2091430240186085
2008-01-08,4.209647687041175
2008-01-09,4.183796871293945
2008-01-10,4.180969728030292
2008-01-11,4.176274743485538
2008-01-14,4.134104427797633
2008-01-15,4.120158731268436
2008-01-16,4.108494017937306
2008-01-17,4.0915882914802575
2008-01-18,4.074691033469714
2008-01-21,4.034791451276835
2008-01-22,4.068032021548552
2008-01-23,4.036064214841061
2008-01-24,4.1006793265407655
2008-01-25,4.132881346350204
2008-01-28,4.060753176645044
2008-01-29,4.099648606804696
2008-01-30,4.138064934635465
2008-01-31,4.047324364292113
2008-02-01,4.038403047682136
2008-02-04,4.030304151267698
2008-02-05,3.962530282033375
2008-02-06,3.984994639887167
2008-02-07,3.976591835045494
2008-02-08,3.9715128367613466
2008-02-11,3.959930088081875
2008-02-12,4.032457333424865
2008-02-13,4.0703993494783655
2008-02-14,4.1066414084839336
2008-02-15,4.077093406026754
2008-02-18,4.122184294280748
2008-02-19,4.13544388866142
2008-02-20,4.144346998796332
2008-02-21,4.173369535375222
2008-02-22,4.13299528742068
2008-02-25,4.14306710864743
2008-02-26,4.1981028671317615
2008-02-27,4.190960824543275
2008-02-28,4.158176780353227
2008-02-29,4.061380627005582
2008-03-03,4.019211710919894
2008-03-04,4.023552672823795
2008-03-05,4.060146182412458
2008-03-06,4.052574838237199
2008-03-07,4.038459764531742
2008-03-10,4.01240003495213
2008-03-11,4.01691850204337
2008-03-12,3.9906655832044446
2008-03-13,3.9657532474755977
2008-03-14,3.990700887553822
2008-03-17,3.980089451664587
2008-03-18,4.031009967387316
2008-03-19,4.010741715278527
2008-03-20,3.999038269341378
2008-03-25,4.065105826219178
2008-03-26,4.082880818425766
2008-03-27,4.13056169627973
2008-03-28,4.150853126411807
2008-03-31,4.130927905671825
2008-04-01,4.1550370211177095
2008-04-02,4.155546455731319
2008-04-03,4.187030670435094
2008-04-04,4.138629031767431
2008-04-07,4.186460384121127
2008-04-08,4.196961355939871
2008-04-09,4.216300012314577
2008-04-10,4.148774059152105
2008-04-11,4.099048266839361
2008-04-14,4.129412148099577
2008-04-15,4.1642705375912605
2008-04-16,4.19332886853991
2008-04-17,4.271803893474292
2008-04-18,4.316579538527599
2008-04-21,4.307857904903173
2008-04-22,4.333554005709416
2008-04-23,4.318828517944708
2008-04-24,4.3508461324327135
2008-04-25,4.354501132238002
2008-04-28,4.39012072575767
2008-04-29,4.355441086476319
2008-04-30,4.318280425484428
2008-05-02,4.364594678618173
2008-05-05,4.335685468707776
2008-05-06,4.295405499386962
2008-05-07,4.352835075915662
2008-05-08,4.286411016178265
2008-05-09,4.2237072148239445
2008-05-12,4.221126844298567
2008-05-13,4.287558809865875
2008-05-14,4.327162182487204
2008-05-15,4.385563732475398
2008-05-16,4.352632529624669
2008-05-19,4.3500294817591385
2008-05-20,4.346336987909772
2008-05-21,4.402811563090351
2008-05-22,4.430061576368277
2008-05-23,4.393669201284119
2008-05-26,4.416186973224993
2008-05-27,4.432039573465518
2008-05-28,4.477583644703411
2008-05-29,4.567345554707608
2008-05-30,4.518585364379764
2008-06-02,4.503613051620902
2008-06-03,4.562455639198802
2008-06-04,4.5173897682527615
2008-06-05,4.579448387479023
2008-06-06,4.556464728730476
2008-06-09,4.607947961287821
2008-06-10,4.6596124995500965
2008-06-11,4.680647061958853
2008-06-12,4.73163502571619
2008-06-13,4.755698077865596
2008-06-16,4.77633108527732
2008-06-17,4.740592441042264
2008-06-18,4.71546267128466
2008-06-19,4.745837233124367
2008-06-20,4.700197025797083
2008-06-23,4.6819235793493
2008-06-24,4.704979056914059
2008-06-25,4.714696842708089
2008-06-26,4.679480446562278
2008-06-27,4.664425414459728
2008-06-30,4.7317624873146285
2008-07-01,4.677503944596104
2008-07-02,4.745058847845856
2008-07-03,4.714601626953705
2008-07-04,4.667973813856593
2008-07-07,4.585257379537546
2008-07-08,4.577595775435354
2008-07-09,4.554003971257862
2008-07-10,4.536608112474139
2008-07-11,4.529419402808156
2008-07-14,4.540462846812188
2008-07-15,4.504000926888695
2008-07-16,4.5463262716770725
2008-07-17,4.588190045151903
2008-07-18,4.675175085206894
2008-07-21,4.738554601592429
2008-07-22,4.735754229889775
2008-07-23,4.76314713752194
2008-07-24,4.68986004192103
2008-07-25,4.678621078285958
2008-07-28,4.655976298016142
2008-07-29,4.624421240793298
2008-07-30,4.575344241889914
2008-07-31,4.526609291076326
2008-08-01,4.497852977822616
2008-08-04,4.489979337314894
2008-08-05,4.466910524513654
2008-08-06,4.471496444653639
2008-08-07,4.4176353285896015
2008-08-08,4.395293152253759
2008-08-11,4.419347396980074
2008-08-12,4.368110196565071
2008-08-13,4.373770463288816
2008-08-14,4.361576719102224
2008-08-15,4.352018487980077
2008-08-18,4.3181923650068645
2008-08-19,4.281446291627105
2008-08-20,4.279052760111185
2008-08-21,4.348864352434129
2008-08-22,4.377978801628174
2008-08-25,4.30898813928172
2008-08-26,4.282708119755598
2008-08-27,4.370240897685695
2008-08-28,4.370985094066496
2008-08-29,4.344467081768706
2008-09-01,4.304177351148036
2008-09-02,4.380000490151868
2008-09-03,4.346045721942709
2008-09-04,4.3202309083561286
2008-09-05,4.211330734846688
2008-09-08,4.289391527747425
2008-09-09,4.316036475737615
2008-09-10,4.303108182483975
2008-09-11,4.261968994581969
2008-09-12,4.3364000614004805
2008-09-15,4.273748102069967
2008-09-16,4.2320427278348784
2008-09-17,4.303796123583109
2008-09-18,4.342576076869528
2008-09-19,4.454838828441678
2008-09-22,4.524120925918422
2008-09-23,4.498363695017305
2008-09-24,4.442103971868768
2008-09-25,4.472051422981386
2008-09-26,4.441432058450445
2008-09-29,4.387559507390573
2008-09-30,4.338167659086874
2008-10-01,4.337460646204843
2008-10-02,4.307556225510003
2008-10-03,4.204874373168672
2008-10-06,4.131792689095732
2008-10-07,4.078563855510033
2008-10-08,4.010675806415847
2008-10-09,4.192017928528895
2008-10-10,4.243183630692749
2008-10-13,4.382147484850185
2008-10-14,4.38489798172365
2008-10-15,4.468478159578647
2008-10-16,4.463902110659037
2008-10-17,4.324308939015998
2008-10-20,4.359338020407883
2008-10-21,4.321715388080488
2008-10-22,4.228075435942316
2008-10-23,4.152427980514814
2008-10-24,4.107180597423955
2008-10-27,4.138923222028318
2008-10-28,4.172734091066731
2008-10-29,4.203853725289431
2008-10-30,4.229568446998605
2008-10-31,4.254812565671609
2008-11-03,4.284397422730383
2008-11-04,4.2696973137682965
2008-11-05,4.270146711480792
2008-11-06,4.244277682276105
2008-11-07,4.177828417399032
2008-11-10,4.164668883997452
2008-11-11,4.153278856276224
2008-11-12,4.122155197617389
2008-11-13,4.123466376159755
2008-11-14,4.112563925061432
2008-11-17,4.093467056581981
2008-11-18,4.081387284390498
2008-11-19,4.01578374255971
2008-11-20,3.925456618869926
2008-11-21,3.914497515645423
2008-11-24,3.913562347171157
2008-11-25,3.871109626170089
2008-11-26,3.826964004188416
2008-11-27,3.827527289190311
2008-11-28,3.773931784703785
2008-12-01,3.688634869043872
2008-12-02,3.641582288633118
2008-12-03,3.5424483410307723
2008-12-04,3.58773311203698
2008-12-05,3.6435257697409846
2008-12-08,3.697603801161968
2008-12-09,3.781087923435689
2008-12-10,3.811434921119879
2008-12-11,3.819849271457541
2008-12-12,3.809221272910193
2008-12-15,3.882344800428685
2008-12-16,3.82722456341024
2008-12-17,3.72793645084303
2008-12-18,3.713307916189927
2008-12-19,3.705811781314437
2008-12-22,3.684746384213637
2008-12-23,3.687038487699511
2008-12-24,3.68607158052511
2008-12-29,3.6757805246079394
2008-12-30,3.688219598582696
2008-12-31,3.688186159441063
2009-01-02,3.670464132153156
2009-01-05,3.70879169455046
2009-01-06,3.813921681458355
2009-01-07,3.81608410141052
2009-01-08,3.780327104513003
2009-01-09,3.7290624768962735
2009-01-12,3.7264177978850057
2009-01-13,3.7167095206456575
2009-01-14,3.7187941459827143
2009-01-15,3.6813476046636775
2009-01-16,3.73681466548746
2009-01-19,3.7614541598582254
2009-01-20,3.778897886657721
2009-01-21,3.814980967061148
2009-01-22,3.887601287167253
2009-01-23,3.887002194083089
2009-01-26,4.038641328672805
2009-01-27,4.062824750725544
2009-01-28,3.9282932602906495
2009-01-29,3.946841864743581
2009-01-30,4.022974607517412
2009-02-02,4.014130595706808
2009-02-03,3.994264137062802
2009-02-04,4.049896180020881
2009-02-05,3.993979625754086
2009-02-06,4.038054768295789
2009-02-09,4.0308540601001255
2009-02-10,4.011109109440999
2009-02-11,3.953379565344926
2009-02-12,3.806674729786742
2009-02-13,3.852179006021884
2009-02-16,3.829256506995396
2009-02-17,3.813252202140596
2009-02-18,3.810979824436269
2009-02-19,3.8992504302729047
2009-02-20,3.8544005096492895
2009-02-23,3.811338239268854
2009-02-24,3.781244114535764
2009-02-25,3.7842031910391594
2009-02-26,3.89673626899106
2009-02-27,3.852830541463261
2009-03-02,3.8551410421865646
2009-03-03,3.884850916173008
2009-03-04,3.943825117727356
2009-03-05,3.849283751649999
2009-03-06,3.801131447333885
2009-03-09,3.7749829807230384
2009-03-10,3.821723033006716
2009-03-11,3.901258466695273
2009-03-12,3.833030258789106
2009-03-13,3.873231157376751
2009-03-16,3.889373712481709
2009-03-17,3.946711686326769
2009-03-18,3.970255989393152
2009-03-19,3.863986916330428
2009-03-20,3.784220943748067
2009-03-23,3.795038044940061
2009-03-24,3.858009049001539
2009-03-25,3.8585757065130832
2009-03-26,3.840717062522006
2009-03-27,3.8028918127474665
2009-03-30,3.788090582109511
2009-03-31,3.773288938237143
2009-04-01,3.773086055431805
2009-04-02,3.84185707585372
2009-04-03,3.867912163893695
2009-04-06,3.8755962625721874
2009-04-07,3.8804642032328167
2009-04-08,3.887225146958488
2009-04-09,3.9327573328065633
2009-04-14,3.8781194752125376
2009-04-15,3.8352884443794095
2009-04-16,3.8795731270453113
2009-04-17,3.9077854933480167
2009-04-20,3.856090906340741
2009-04-21,3.797415704388628
2009-04-22,3.8344737045312
2009-04-23,3.82428849061428
2009-04-24,3.840339493655444
2009-04-27,3.776320348226713
2009-04-28,3.7839566622810255
2009-04-29,3.7797206938240886
2009-04-30,3.786677372891889
2009-05-04,3.8058527975825456
2009-05-05,3.791741816459965
2009-05-06,3.8021103284578848
2009-05-07,3.932353735705712
2009-05-08,3.958715900396063
2009-05-11,3.897989084537223
2009-05-12,3.931087912200127
2009-05-13,3.882582764590003
2009-05-14,3.892283521416447
2009-05-15,3.9265572729294655
2009-05-18,3.922472908658192
2009-05-19,3.988844483667091
2009-05-20,3.982962081364394
2009-05-21,3.940372833707392
2009-05-22,4.036202804043595
2009-05-25,4.096361417533801
2009-05-26,4.073134659131272
2009-05-27,4.1282346184705565
2009-05-28,4.1757264595013215
2009-05-29,4.17940664059023
2009-06-01,4.198377679476244
2009-06-02,4.2038353937103325
2009-06-03,4.115206935971526
2009-06-04,4.200384790112963
2009-06-05,4.232599432892606
2009-06-08,4.199972729479749
2009-06-09,4.172572132753563
2009-06-10,4.191531047665677
2009-06-11,4.254417032980259
2009-06-12,4.166954721412459
2009-06-15,4.095578553702381
2009-06-16,4.090803832904292
2009-06-17,4.061448289989711
2009-06-18,4.125704435852869
2009-06-19,4.1273517314792345
2009-06-22,4.047005147965429
2009-06-23,4.056378200318124
2009-06-24,4.044769454842512
2009-06-25,4.023494660209341
2009-06-26,3.9912646492260015
2009-06-29,3.9583194013123215
2009-06-30,3.9874637427657458
2009-07-01,3.980366119481394
2009-07-02,3.931290315264521
2009-07-03,3.9411017352458018
2009-07-06,3.9088694361688665
2009-07-07,3.911598284950086
2009-07-08,3.92083302653164
2009-07-09,3.920861117318807
2009-07-10,3.875500936767897
2009-07-13,3.861601354305342
2009-07-14,3.912519098559732
2009-07-15,3.93388124667368
2009-07-16,3.931940454930895
2009-07-17,3.964907469671937
2009-07-20,3.980104921207688
2009-07-21,3.957769431776872
2009-07-22,3.922155224535585
2009-07-23,3.9159174008604087
2009-07-24,3.9356243470963457
2009-07-27,3.958111914387679
2009-07-28,3.898085990454453
2009-07-29,3.857846391239153
2009-07-30,3.835632298507
2009-07-31,3.741084167087466
2009-08-03,3.760159055652519
2009-08-04,3.758323745081017
2009-08-05,3.7815799770847134
2009-08-06,3.785892233982776
2009-08-07,3.8400137420814624
2009-08-10,3.8380894401582535
2009-08-11,3.779801750232501
2009-08-12,3.81892610758274
2009-08-13,3.784401056929207
2009-08-14,3.729440331081691
2009-08-17,3.696895544181617
2009-08-18,3.697026966195504
2009-08-19,3.6650532019921607
2009-08-20,3.6721847778346666
2009-08-21,3.675452217078471
2009-08-24,3.696756750029635
2009-08-25,3.678970443702225
2009-08-26,3.636412396266176
2009-08-27,3.633246084580071
2009-08-28,3.6649733349850577
2009-08-31,3.679817121693228
2009-09-01,3.714421261787228
2009-09-02,3.696214975597891
2009-09-03,3.7417676587339024
2009-09-04,3.700502615910368
2009-09-07,3.720371917648688
2009-09-08,3.756648299525641
2009-09-09,3.803113553162058
2009-09-10,3.746574433355524
2009-09-11,3.7141444782968422
2009-09-14,3.690117199034759
2009-09-15,3.715691079384845
2009-09-16,3.753178107980823
2009-09-17,3.777809086786057
2009-09-18,3.766249532374602
2009-09-21,3.7778305114569934
2009-09-22,3.7769432287624873
2009-09-23,3.77844346385904
2009-09-24,3.732819745576869
2009-09-25,3.669280251805987
2009-09-28,3.6469087793846193
2009-09-29,3.659158238213544
2009-09-30,3.6351065649453216
2009-10-01,3.6689798968006513
2009-10-02,3.616801915608628
2009-10-05,3.611124612727662
2009-10-06,3.639848035163353
2009-10-07,3.614735201371886
2009-10-08,3.5889611868617632
2009-10-09,3.66379533851269
2009-10-12,3.658570635309644
2009-10-13,3.652266583828877
2009-10-14,3.6964638811349726
2009-10-15,3.771301758380611
2009-10-16,3.751247185029357
2009-10-19,3.744736977661678
2009-10-20,3.690474458631648
2009-10-21,3.7309545337695607
2009-10-22,3.709833045617227
2009-10-23,3.763148242885418
2009-10-26,3.786027677572226
2009-10-27,3.6988011934104743
2009-10-28,3.6659302186633376
2009-10-29,3.723312947401081
2009-10-30,3.678017975479511
2009-11-02,3.657381416507169
2009-11-03,3.6623410504891902
2009-11-04,3.7198468294700535
2009-11-05,3.753380703844397
2009-11-06,3.7670951960827215
2009-11-09,3.7177790179145327
2009-11-10,3.6769693533088255
2009-11-11,3.6962374348818754
2009-11-12,3.716351270120757
2009-11-13,3.708507214734848
2009-11-16,3.704150496649405
2009-11-17,3.6707623749987577
2009-11-18,3.674705447340204
2009-11-19,3.656789903514798
2009-11-20,3.682754547722937
2009-11-23,3.683755004734784
2009-11-24,3.650839267634091
2009-11-25,3.6459216971067754
2009-11-26,3.592797700536327
2009-11-27,3.6065028059940953
2009-11-30,3.569884678878448
2009-12-01,3.5515737153610103
2009-12-02,3.5658040394395405
2009-12-03,3.5891461379394447
2009-12-04,3.639135213821089
2009-12-07,3.573698557730706
2009-12-08,3.546891302264338
2009-12-09,3.571605206064339
2009-12-10,3.602145501299
2009-12-11,3.63999258983887
2009-12-14,3.612356025784793
2009-12-15,3.6279700327507887
2009-12-16,3.605254485785152
2009-12-17,3.5563379648068185
2009-12-18,3.562126441917565
2009-12-21,3.5967680724126363
2009-12-22,3.6490483725935294
2009-12-23,3.6783522536396474
2009-12-24,3.680472473191892
2009-12-28,3.717576416304879
2009-12-29,3.737954179062852
2009-12-30,3.759164748094519
2009-12-31,3.7595293848336273
2010-01-04,3.768964512093833
2010-01-05,3.743664026352557
2010-01-06,3.7655147292828217
2010-01-07,3.729893304684448
2010-01-08,3.716696718170182
2010-01-11,3.692294432948031
2010-01-12,3.67095642971694
2010-01-13,3.683623681321169
2010-01-14,3.701897720014316
2010-01-15,3.6695487268602185
2010-01-18,3.652735795941563
2010-01-19,3.683727393840197
2010-01-20,3.649621787579776
2010-01-21,3.664270153340595
2010-01-22,3.6517281707216256
2010-01-25,3.64431519119195
2010-01-26,3.6262094239248057
2010-01-27,3.599463195586871
2010-01-28,3.623067525471054
2010-01-29,3.663042992534393
2010-02-01,3.594381758820893
2010-02-02,3.5941443246598066
2010-02-03,3.6027835104311503
2010-02-04,3.56955369889806
2010-02-05,3.531149486149904
2010-02-08,3.5424050759693517
2010-02-09,3.556734275721149
2010-02-10,3.562545556403041
2010-02-11,3.57939810431241
2010-02-12,3.5706567700739438
2010-02-15,3.585059185385989
2010-02-16,3.582726527269677
2010-02-17,3.581546880014669
2010-02-18,3.5994022755730715
2010-02-19,3.6378448831691967
2010-02-22,3.644548234074773
2010-02-23,3.556063381516027
2010-02-24,3.523808395512991
2010-02-25,3.503209763046967
2010-02-26,3.487951488602823
2010-03-01,3.496082444596948
2010-03-02,3.494549271836881
2010-03-03,3.529489130634636
2010-03-04,3.519362516302563
2010-03-05,3.5428683633696583
2010-03-08,3.5404398969532176
2010-03-09,3.499186590633005
2010-03-10,3.5222884179680767
2010-03-11,3.531555958830724
2010-03-12,3.5606726340969086
2010-03-15,3.519990622604632
2010-03-16,3.505543687370656
2010-03-17,3.476980435185097
2010-03-18,3.495363251761503
2010-03-19,3.4994517372737426
2010-03-22,3.4639284949386333
2010-03-23,3.442893455849055
2010-03-24,3.474561353909679
2010-03-25,3.501446887270838
2010-03-26,3.533527330533789
2010-03-29,3.4954701409060545
2010-03-30,3.509152404784366
2010-03-31,3.462696597710875
2010-04-01,3.477214355897218
2010-04-06,3.506911430116017
2010-04-07,3.4898646024326494
2010-04-08,3.4800145958330817
2010-04-09,3.526909109361464
2010-04-12,3.523134300345329
2010-04-13,3.502078462751066
2010-04-14,3.505544810884359
2010-04-15,3.51469836042658
2010-04-16,3.479743930265641
2010-04-19,3.475499552291652
2010-04-20,3.4757686414569147
2010-04-21,3.466689959974371
2010-04-22,3.426440907160579
2010-04-23,3.463312873059219
2010-04-26,3.422589286457677
2010-04-27,3.436979055881711
2010-04-28,3.40932704241194
2010-04-29,3.429632382168071
2010-04-30,3.3965316590279984
2010-05-03,3.4131874740017607
2010-05-04,3.3408767526377496
2010-05-05,3.262176040147996
2010-05-06,3.3051727506621607
2010-05-07,3.273198801324482
2010-05-10,3.3781668364474395
2010-05-11,3.3499422920632647
2010-05-12,3.353292829027859
2010-05-13,3.3303253442894607
2010-05-14,3.257722430267978
2010-05-17,3.2802959573968726
2010-05-18,3.2124259896101632
2010-05-19,3.184363586399559
2010-05-20,3.090359284221961
2010-05-21,3.058975295550954
2010-05-24,3.0381255161958847
2010-05-25,2.9732189752073963
2010-05-26,3.0453144845703477
2010-05-27,3.0758757874207663
2010-05-28,3.0263884455078944
2010-05-31,2.9953051025877926
2010-06-01,2.9861379937122634
2010-06-02,3.01397687829048
2010-06-03,3.097095542541138
2010-06-04,3.063379114006467
2010-06-07,3.115851961163877
2010-06-08,3.096379554249233
2010-06-09,3.0817233630546075
2010-06-10,3.1040035377402093
2010-06-11,3.0628745161300466
2010-06-14,3.0783966252759463
2010-06-15,3.116275569828656
2010-06-16,3.1115573173347326
2010-06-17,3.118426595052517
2010-06-18,3.1406864555314544
2010-06-21,3.154394247163825
2010-06-22,3.115596273907754
2010-06-23,3.094371873180153
2010-06-24,3.0663557345625243
2010-06-25,3.083002267889305
2010-06-28,3.061272594070815
2010-06-29,3.0178260282122973
2010-06-30,3.0252571441338065
2010-07-01,3.0103281003698945
2010-07-02,3.001697273671884
2010-07-05,2.948422457088925
2010-07-06,2.987056639889357
2010-07-07,2.981678166169317
2010-07-08,3.001709409116132
2010-07-09,2.9776730043353825
2010-07-12,2.952714875213524
2010-07-13,2.9670910326145385
2010-07-14,2.966473379742629
2010-07-15,3.0159958974222305
2010-07-16,2.9876360969004514
2010-07-19,3.012057381374601
2010-07-20,2.987988132373672
2010-07-21,2.9960509395240824
2010-07-22,3.029114987689981
2010-07-23,3.0264266827240487
2010-07-26,3.055137438980106
2010-07-27,3.0795220314542924
2010-07-28,3.056110334699952
2010-07-29,3.0467052143478472
2010-07-30,3.0084905652229503
2010-08-02,3.0417234676773064
2010-08-03,2.959832924163781
2010-08-04,2.932113986917623
2010-08-05,2.8912919567381774
2010-08-06,2.8404789169875917
2010-08-09,2.8318136872877995
2010-08-10,2.86560386283937
2010-08-11,2.7820411899832584
2010-08-12,2.765534065986313
2010-08-13,2.7700845782457755
2010-08-16,2.696130364064467
2010-08-17,2.7139009953184976
2010-08-18,2.661282357664877
2010-08-19,2.6585367342559474
2010-08-20,2.6240314645354896
2010-08-23,2.6295569496165987
2010-08-24,2.519969253479397
2010-08-25,2.4706770145111605
2010-08-26,2.502184989057412
2010-08-27,2.474864966295835
2010-08-30,2.4952627341936835
2010-08-31,2.477798602833772
2010-09-01,2.559180086830344
2010-09-02,2.609945430810394
2010-09-03,2.678106131744692
2010-09-06,2.661996388956643
2010-09-07,2.6015872171205108
2010-09-08,2.6249506954016244
2010-09-09,2.64094122464967
2010-09-10,2.6941073429725577
2010-09-13,2.741565335836478
2010-09-14,2.688946159119653
2010-09-15,2.736581105178834
2010-09-16,2.8313153104183137
2010-09-17,2.764496089631371
2010-09-20,2.79997886995544
2010-09-21,2.8017888725225704
2010-09-22,2.7235974782655634
2010-09-23,2.671896078067763
2010-09-24,2.699660662715381
2010-09-27,2.6488761337608686
2010-09-28,2.620714332518577
2010-09-29,2.6275402309387776
2010-09-30,2.672248877981948
2010-10-01,2.718026042995945
2010-10-04,2.634602480456645
2010-10-05,2.6406410229024706
2010-10-06,2.6141132695673823
2010-10-07,2.6403523897874863
2010-10-08,2.654106701577112
2010-10-11,2.645886394842655
2010-10-12,2.608402247913233
2010-10-13,2.6508217328628194
2010-10-14,2.6692126296300143
2010-10-15,2.721554705817039
2010-10-18,2.7398229295432883
2010-10-19,2.7591406893090955
2010-10-20,2.7713099387502216
2010-10-21,2.8022070289561207
2010-10-22,2.803992308272997
2010-10-25,2.7899569811399774
2010-10-26,2.827147911119041
2010-10-27,2.8930706535251502
2010-10-28,2.866247417478082
2010-10-29,2.857753989039494
2010-11-01,2.8274732367366826
2010-11-02,2.802472346133754
2010-11-03,2.748030850578046
2010-11-04,2.7703056691537022
2010-11-05,2.78634599210364
2010-11-08,2.7575423983445293
2010-11-09,2.7653157381961324
2010-11-10,2.7800152106488
2010-11-11,2.822179569384806
2010-11-12,2.870527546711105
2010-11-15,2.916759461244457
2010-11-16,2.9411441840365566
2010-11-17,2.9673446881396237
2010-11-18,3.046897624762728
2010-11-19,3.0522593350171148
2010-11-22,3.015623979421077
2010-11-23,2.937894170696816
2010-11-24,3.032738899374186
2010-11-25,3.0678954915172727
2010-11-26,3.093907692502812
2010-11-29,3.119901599134129
2010-11-30,3.1078742653447176
2010-12-01,3.167470835082808
2010-12-02,3.2026650592135306
2010-12-03,3.275398311743743
2010-12-06,3.241743086182308
2010-12-07,3.3111820933458764
2010-12-08,3.358331842183089
2010-12-09,3.292268258472226
2010-12-10,3.308169339774073
2010-12-13,3.323311759731876
2010-12-14,3.364121943107937
2010-12-15,3.3802662781292745
2010-12-16,3.41772291968024
2010-12-17,3.387730857873935
2010-12-20,3.3212645872926982
2010-12-21,3.3215774909549136
2010-12-22,3.306916766196516
2010-12-23,3.3296925252082
2010-12-24,3.331849881375613
2010-12-27,3.3878056256534865
2010-12-28,3.3286905605653123
2010-12-29,3.3964765609435057
2010-12-30,3.3585782951891208
2010-12-31,3.3617030593052064
2011-01-03,3.352626529767983
2011-01-04,3.3076644746295223
2011-01-05,3.3086887768754734
2011-01-06,3.3658449837342963
2011-01-07,3.3287315343342225
2011-01-10,3.274024143797895
2011-01-11,3.295761428694896
2011-01-12,3.3948316306279622
2011-01-13,3.403501972498753
2011-01-14,3.3594743643324305
2011-01-17,3.380504830066495
2011-01-18,3.441884034458022
2011-01-19,3.433533194483849
2011-01-20,3.488671879922132
2011-01-21,3.497469889821637
2011-01-24,3.457467272679274
2011-01-25,3.4617871938322398
2011-01-26,3.4979337070896213
2011-01-27,3.506198740997648
2011-01-28,3.512766701514753
2011-01-31,3.4930134843137086
2011-02-01,3.556806742957721
2011-02-02,3.5216539006590697
2011-02-03,3.565725603501517
2011-02-04,3.557552271925087
2011-02-07,3.590875383482084
2011-02-08,3.584330301214096
2011-02-09,3.607554803184215
2011-02-10,3.61417831425184
2011-02-11,3.5862645969643703
2011-02-14,3.6151502589086055
2011-02-15,3.626191860903405
2011-02-16,3.558696864597976
2011-02-17,3.534896142605806
2011-02-18,3.5525328040583264
2011-02-21,3.5099563975611927
2011-02-22,3.4815900882312936
2011-02-23,3.449843811694638
2011-02-24,3.456339720551889
2011-02-25,3.473882997866356
2011-02-28,3.4899100215096217
2011-03-01,3.528405163688565
2011-03-02,3.520356003346635
2011-03-03,3.613423970051636
2011-03-04,3.5891662747843407
2011-03-07,3.613674503882304
2011-03-08,3.58845594451643
2011-03-09,3.598113765608394
2011-03-10,3.5518675759697715
2011-03-11,3.5189553737544763
2011-03-14,3.508703595069444
2011-03-15,3.437158186369485
2011-03-16,3.3987165742448653
2011-03-17,3.4647756060965444
2011-03-18,3.4841900116337747
2011-03-21,3.5287628896796166
2011-03-22,3.542542520762418
2011-03-23,3.53827999835242
2011-03-24,3.562080534653602
2011-03-25,3.5743248646830987
2011-03-28,3.615080200813633
2011-03-29,3.612572771815585
2011-03-30,3.655605134083904
2011-03-31,3.657760973674792
2011-04-01,3.6877090975384736
2011-04-04,3.672499275991956
2011-04-05,3.6650105303019433
2011-04-06,3.701148583677381
2011-04-07,3.708893043621472
2011-04-08,3.745221864467061
2011-04-11,3.743542411036755
2011-04-12,3.714134015891318
2011-04-13,3.728591739359711
2011-04-14,3.683585096813695
2011-04-15,3.673592354177377
2011-04-18,3.611014193995364
2011-04-19,3.5938986809191307
2011-04-20,3.5979293080116825
2011-04-21,3.581578804804189
2011-04-26,3.5775954359764297
2011-04-27,3.606680649389704
2011-04-28,3.5681423251043456
2011-04-29,3.554150347968199
2011-05-02,3.554107197873479
2011-05-03,3.5507735092700665
2011-05-04,3.57941357823081
2011-05-05,3.5481741306022663
2011-05-06,3.476685324804892
2011-05-09,3.4137177416934232
2011-05-10,3.432822594207056
2011-05-11,3.452352252802351
2011-05-12,3.424644820661014
2011-05-13,3.4126449774154715
2011-05-16,3.433674525590732
2011-05-17,3.4269152457968515
2011-05-18,3.4157433009765628
2011-05-19,3.471468790256426
2011-05-20,3.3971407734385566
2011-05-23,3.36587976514078
2011-05-24,3.3913016475387203
2011-05-25,3.372815997345148
2011-05-26,3.3344352233295687
2011-05-27,3.317806266914625
2011-05-30,3.3146862768277034
2011-05-31,3.3653766392164908
2011-06-01,3.336355037183929
2011-06-02,3.316883787621567
2011-06-03,3.3193125856276566
2011-06-06,3.3497802275419595
2011-06-07,3.3925476572375244
2011-06-08,3.385040812108337
2011-06-09,3.3620417985085367
2011-06-10,3.3202139329121847
2011-06-13,3.3235463403431167
2011-06-14,3.364325983879336
2011-06-15,3.3588974739936006
2011-06-16,3.3398572062316854
2011-06-17,3.3524481928692107
2011-06-20,3.369973935915982
2011-06-21,3.3716192944633603
2011-06-22,3.370797526850426
2011-06-23,3.30376126113093
2011-06-24,3.296271121967665
2011-06-27,3.3241626753358045
2011-06-28,3.358786297316974
2011-06-29,3.395220599719492
2011-06-30,3.407358435187134
2011-07-01,3.4211931806216542
2011-07-04,3.4057493406510133
2011-07-05,3.4039917923647103
2011-07-06,3.3483112972092157
2011-07-07,3.391809948868968
2011-07-08,3.29818002748906
2011-07-11,3.18571455382249
2011-07-12,3.216700051207861
2011-07-13,3.211943155210256
2011-07-14,3.248653108034415
2011-07-15,3.1708012248645985
2011-07-18,3.146939463817376
2011-07-19,3.1820635771437846
2011-07-20,3.204100514200173
2011-07-21,3.2876947860266434
2011-07-22,3.256351862894803
2011-07-25,3.238654936089443
